uniqueID,drugName,condition,review,rating,date,usefulCount
191343,Lisdexamfetamine,Depression,take vvyanse treatment resistant depression start notice half life extend hour hour unusual med ive take half life modavigil anyone similar experience,2,17-Mar-17,0.0
94265,Trintellix,Depression,cymbalta work year sudden stop work day brintellix suicidal ideation go significantly side effect awful im hungry time think food minute finish eating also havent read side effect believe im sort allergic reaction limb wont stop itching even take benadryl couple night without much relief anyone else experience similar side effect,5,15-Mar-15,61.0
55650,Effexor,Depression,medication far worst antidepressant take first month seem well year hit rock bottom mentally cause terrible symptom beneficial weird brain zap leave bed day sleep disturbance attention seek behavior well ocd never experience previously take forever get terrible drug call terrible drug brain body get physically addicted way street drug would miss day start severe withdrawal sweat extreme brain zap feel touch wrealitystrange thought month effexor bad stuff stop,1,6-Jan-17,10.0
220529,Amitriptyline,Depression,bad headache recently stop take zoloft didnt work help lot headache help sleep well start vivid dream sleep best antidepressant ive take didnt even know antidepressant till look swore never take antidepressant help headache guess keep take magic pill wish prescribed year sooner,9,23-Jan-13,87.0
25166,Diovan,High Blood Pressure,diovan trick far blood pressure go athlete whole life high blood pressure never dream problem erectile dysfunction never problem guess take bad good,6,8-Oct-12,72.0
11405,Glimepiride,Diabetes Type 2,take glimepiride month work great cut carbscandy sugar good sometimes dont take ac dr say go put insulin pray ac go get test next week crave candy everyday stop eat,10,16-Apr-15,28.0
205325,Pristiq,Depression,know people react medication differently great experience see dark side medication ive multiple medication definitely last one ever go suicidal thought increase almost daily felt like self harm self time super irritable medication month effexor almost year multiple medication decide wean help pharmacist month officially never felt something horrible withdrawal symptom dizzy couldnt get bed day brain zap shake uncontrollably hit cold flash ect careful,1,21-Nov-16,14.0
126296,Viibryd,Depression,depression generalize anxiety disorder positive negative effect first negative gastrointestional diarrhea go away time numbness arm hand night insomnia tingle forehead initial stage swell face hand stomach ankle initial anxiety subside lb say medication yet closely watch diet see seem get hungry evening positive feel well negative anxious deal mother alzheimers disease better,7,30-Sep-11,123.5
2085,Metformin,Diabetes Type 2,besides diarrhea experience great diagnose july ac self diagnose call doc tell think diabetic keep mind never know ac day piss ask doc ac december tell never ever say quothey youre prediabeticquot try also put insulin tell kick rock month later day ago ac point im hop month get thats new goal,10,26-Oct-16,25.0
31943,Wellbutrin XL,Depression,start wellbutrin xl mg day ago almost immediately take quotsadnessquot away point dont feel heaviness chest anymore even tell mom feel normal normal people feel like honestly say depressed year breakups jobcareer issue death friend say feel emotion guess sad long didnt know emotion sadness depression,10,23-Oct-15,48.0
158868,Methylphenidate,Depression,diagnose post traumatic stress disorder iraq war also go along adult adhd depression say lot mind many thought happen happen etc race guess basically get worn like exercise start ritalin mg three time day help lot focus less worried time felt rested calm force eat first lose appetite got use,7,28-Sep-11,114.0
147260,Alprazolam,Depression,one feel safe take im prescribe mg x day need take zoloft wellbutrinseroquel etc felt horrible come xanax feel like take need put next day dont unlike antidepressant cause brain zap worse side effect feeling rollercoaster come,10,14-Nov-12,123.5
198145,Metoprolol,High Blood Pressure,begin take medication high blood pressure month ago daily migraine go reading back normal sleep great real complaint hope weight gain cant afford one thing notice itch around neck elbow joint,9,14-Mar-09,40.0
93231,Vortioxetine,Depression,glaucoma attack side effect need,1,28-Sep-15,7.0
148372,Empagliflozin / linagliptin,Diabetes Type 2,medication probably work wonder first however experienced absolute worst yeast infection point go er stop take medication talk md something else,4,27-Nov-17,0.0
163743,Mirtazapine,Depression,take mirtazapine week definitely sleep like light feel groggycloudy head morning constant dull headache vision blur sometimes glass get short sight early dec longer suitable blurred vision pil yet see many people report emotionally numb happy sad nothing see dr reduce dose view stop appetite increase ridiculouseven feel full cant help shoving show braingut link true also dry mouth rectify drinking litre day,4,17-Feb-12,9.0
212123,Lamotrigine,Depression,treatment work exceptionally well minimal side effect major benefit substantial improve mood decrease mood fluctuation remove suicide idealation improve temper dramatic overall improvement quality life side effect drowsiness take night,10,6-Aug-14,67.0
178829,Victoza,Diabetes Type 2,food longer taste great force eat sugar level good lb lose week wife happy side effect far small meal great take home half plate normal menu choice buffet longer option needle tiny,10,15-Feb-15,95.0
171596,Wellbutrin,Depression,first begin medication increase suicidal thought expect week begin feel well cheerful month take medication completely happy day work expect recently dosage raise mg twice day twice day body still try adapt recent increase sensitive touch almost everything tickle dont mind good medication im little sad get july,8,12-Mar-12,33.0
186578,Desvenlafaxine,Depression,really dont know rate medication take week mg per day really help depression anxiety depression amp panic disorder start get think acne everywhere think sort allergic reaction get worse itchy amp skin feel hot touch im sure stop take day ago extremely depressed hive get worse day exhaust hardly get morning hive awful keep wait go away itchy tired red bump face neck torso,5,16-Jan-10,14.0
